company_id,year,calculated_roe,calculated_roce,source_roe,source_roce,debt_to_equity,high_leverage_flag,sector,industry,roe_difference_pct_points,roce_difference_pct_points,roe_category,roce_category,edge_case_type
ATGL,2018,15.94488188976378,15.501905972045742,20.5,21.2,1.3238188976377954,0,Energy,Gas Distribution,4.55511811023622,5.698094027954257,WITHIN_5_PERCENTAGE_POINTS,MODERATE_DIFFERENCE,ROCE_SOURCE_ANOMALY
ATGL,2019,20.780399274047188,30.414438502673796,20.5,21.2,0.35753176043557167,0,Energy,Gas Distribution,0.2803992740471877,9.214438502673797,WITHIN_5_PERCENTAGE_POINTS,MODERATE_DIFFERENCE,ROCE_SOURCE_ANOMALY
ATGL,2020,29.63970088375255,31.332280147446024,20.5,21.2,0.2909585316111489,0,Energy,Gas Distribution,9.13970088375255,10.132280147446025,MODERATE_DIFFERENCE,MATERIAL_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
ATGL,2021,23.94002068252327,28.583028826634187,20.5,21.2,0.27352637021716647,0,Energy,Gas Distribution,3.4400206825232686,7.383028826634188,WITHIN_5_PERCENTAGE_POINTS,MODERATE_DIFFERENCE,ROCE_SOURCE_ANOMALY
AXISBANK,2017,6.525363604114934,4.077990192132123,18.4,7.06,9.355037247250799,0,Financials,Private Banks,11.874636395885066,2.9820098078678763,MATERIAL_DIFFERENCE,WITHIN_5_PERCENTAGE_POINTS,ROE_SOURCE_ANOMALY
AXISBANK,2018,0.42985967262136526,4.276736448244015,18.4,7.06,9.522715591757908,0,Financials,Private Banks,17.970140327378633,2.7832635517559847,MATERIAL_DIFFERENCE,WITHIN_5_PERCENTAGE_POINTS,ROE_SOURCE_ANOMALY
AXISBANK,2019,6.898026606884752,3.482312085950464,18.4,7.06,10.501106162060116,0,Financials,Private Banks,11.501973393115247,3.5776879140495357,MATERIAL_DIFFERENCE,WITHIN_5_PERCENTAGE_POINTS,ROE_SOURCE_ANOMALY
AXISBANK,2020,1.8844104702339586,3.9681919977548357,18.4,7.06,9.234850590687978,0,Financials,Private Banks,16.51558952976604,3.091808002245164,MATERIAL_DIFFERENCE,WITHIN_5_PERCENTAGE_POINTS,ROE_SOURCE_ANOMALY
AXISBANK,2021,6.359441666505782,3.3274816720729032,18.4,7.06,8.210427244821128,0,Financials,Private Banks,12.040558333494218,3.7325183279270964,MATERIAL_DIFFERENCE,WITHIN_5_PERCENTAGE_POINTS,ROE_SOURCE_ANOMALY
AXISBANK,2022,11.01377461716035,2.630082057296147,18.4,7.06,8.632964375406939,0,Financials,Private Banks,7.386225382839649,4.429917942703852,MODERATE_DIFFERENCE,WITHIN_5_PERCENTAGE_POINTS,ROE_SOURCE_ANOMALY
AXISBANK,2023,7.381666037401469,2.2693531614057836,18.4,7.06,8.876784737365254,0,Financials,Private Banks,11.018333962598529,4.790646838594216,MATERIAL_DIFFERENCE,WITHIN_5_PERCENTAGE_POINTS,ROE_SOURCE_ANOMALY
BAJAJAUTO,2013,38.84686918784873,44.688913335778025,26.5,33.5,0.014383137011779294,0,Consumer Discretionary,Two Wheelers,12.346869187848732,11.188913335778025,MATERIAL_DIFFERENCE,MATERIAL_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
BAJAJAUTO,2014,33.24481164551982,40.70995501662429,26.5,33.5,0.0058030884233303826,0,Consumer Discretionary,Two Wheelers,6.7448116455198175,7.209955016624292,MODERATE_DIFFERENCE,MODERATE_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
BAJAJAUTO,2017,22.843862007168457,24.638406764574988,26.5,33.5,0.006720430107526882,0,Consumer Discretionary,Two Wheelers,3.6561379928315425,8.861593235425012,WITHIN_5_PERCENTAGE_POINTS,MODERATE_DIFFERENCE,ROCE_SOURCE_ANOMALY
BAJAJAUTO,2018,20.656058751529986,23.586099484084492,26.5,33.5,0.005924112607099143,0,Consumer Discretionary,Two Wheelers,5.8439412484700135,9.913900515915508,MODERATE_DIFFERENCE,MODERATE_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
BAJAJAUTO,2019,21.211208195239532,22.25361760424694,26.5,33.5,0.005380278052769767,0,Consumer Discretionary,Two Wheelers,5.288791804760468,11.24638239575306,MODERATE_DIFFERENCE,MATERIAL_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
BAJAJAUTO,2020,24.06056689133044,23.448687350835325,26.5,33.5,0.005816637429600221,0,Consumer Discretionary,Two Wheelers,2.4394331086695615,10.051312649164675,WITHIN_5_PERCENTAGE_POINTS,MATERIAL_DIFFERENCE,ROCE_SOURCE_ANOMALY
BAJAJAUTO,2021,17.808821911780882,18.025845075563993,26.5,33.5,0.0044366223004436624,0,Consumer Discretionary,Two Wheelers,8.691178088219118,15.474154924436007,MODERATE_DIFFERENCE,MATERIAL_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
BAJAJAUTO,2022,20.650390167118793,17.540524314588755,26.5,33.5,0.004119360996684417,0,Consumer Discretionary,Two Wheelers,5.849609832881207,15.959475685411245,MODERATE_DIFFERENCE,MATERIAL_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
BAJAJAUTO,2023,20.638921054424088,21.925659635081054,26.5,33.5,0.004223145562291397,0,Consumer Discretionary,Two Wheelers,5.861078945575912,11.574340364918946,MODERATE_DIFFERENCE,MATERIAL_DIFFERENCE,ROE_AND_ROCE_DIFFERENCE
BAJAJAUTO,2024,24.881371251492947,24.196665194346288,26.5,33.5,0.16930824106652895,0,Consumer Discretionary,Two Wheelers,1.618628748507053,9.303334805653712,WITHIN_5_PERCENTAGE_POINTS,MODERATE_DIFFERENCE,ROCE_SOURCE_ANOMALY
